post_id	post_text
10153615034482115_10153615292517115	This show the serious weak point in our checkpoint authority again cos from the robbery start to take a taxi to airport and waiting in line to check in for boarding pass takes some time and by then our home team supposed to be be able to extract the video footages from the bank and annouce it to all the passprt control station by the time he is at airport but he manage to slip away instead And this chap managed to run as far away in bkk Well i guess all the civil servant dont have internet access by july now so even the photo has been sent it will take one working day from the men in blue to look at it What happened if this was a serous terrorism case how soon will our border checkpont be closed to nap the terrorist who wanted to get out asap
10153615034482115_10153615301337115	I would like to congratulate and the job well done to both sides, the Singapore Police Force and Royal Thai Police for successfully nabbed the Holland Village bank robbery suspect. Singapore government authority agency ( MAS ) should impose such strictly rules to all bank\'s that complusary must hire Armed Auxiliary Police to guard their premises at all time during their operating hours, as mentioned the bank\'s protocol on safety measure is customer\'s and bank employee\'s in first priorities , therefore all bank\'s shouldn\'t be compromised and cut cost on important safety measure.
10153615034482115_10153615314857115	U think about it, he stated in Thailand to long, when landed at airport, u jump on a plane ? out off there to Europe, anywhere?
10153615034482115_10153615357137115	I think he is after some fun n fame? He certainly did not want to spend the loot? He flew to Bangkok n then checked into cheap hostel n did not go shopping spree. May be he just want to know how easy to rob a bank in Singapore? All speculations can be verified when he returns to Singapore for trial.
10153615034482115_10153615374777115	Whatever it is Interpol has done a magnificent job . Not only tracing him but monitoring every one of his movements!!!! Thai police also showed efficiency as did our police!!!! Well done.
10153615034482115_10153615379117115	Fellow might not be caught yet. Just able to recognised the face. Maybe just to appease Singaporeans and prevent re occurrence . After all , who knows if Osama really was killed after all.
10153615034482115_10153615427557115	I have a feeling, he will try to contest getting charged and jailed in bbk rather than face that caning. =D
10153615034482115_10153615574592115	He will receive a lighter sentence if he does not carry any weapon. Maybe he saw the young and pretty teller and pass her a note to see what\'s her reaction. But to his surprise, she just pass the money to him. And he thought to himself he might as well take the money and left the country for good.
10153615034482115_10153615823572115	Best way to stop bank and money changer robbery is to make it like airport security Armed all bank tellers with stun guns Install metal detectors and x ray scanner for all banks Employ armed security guards
10153615034482115_10153615846422115	When asked what weapon ? He replied in Asian accent " wa ki tua ki, I cok kaki then u cee!" Teller shocked because she heard Ang mo tua ki. So she pay quietly. She should hear it in English and not in dialect.. It mean " walkie-talkie, I call kaki then u see"
10153615051517115_10153615061622115	He had done something guilty. Of course he did not have the mood to smile or even talk.
10153615051517115_10153615065092115	There was no dramatic arrest. Everything was so calm. He saw the thai police approaching, he peed in his pants n kneel down hands on head n surrender. Its all so easy. Thai police is the best.
10153615051517115_10153615080647115	Whats up with the piercing look
10153615051517115_10153615084967115	There is nothing wrong for a person to be alone,quiet,like to do things all by himself,do not like to mix around it is perfectly normal for some people to be that way.Not all quiet loners hide dark secrets or up to something evil in the mind.They are basically introverts go read that NY Times best seller QUIET by Susan Cain a thick non fiction paperback telling you everything you wanted to know about what makes up two types of people in the world the introvert and the extrovert.I read it countless times.
10153615051517115_10153615120212115	We have so much to learn from this episode that other non-conformist worlds exist. Some are good and many are bad but all widens our perspective as we mature. Such lessons won\'t be learnt in countries like North Korea.
10153615051517115_10153615179387115	Thai police should be credited. They are the best. They managed to crack the Erawan Shrine bombing case despite faulty CCTVs. KUDO!
10153615051517115_10153615194477115	Charinrat Pipe
10153615051517115_10153615243092115	He might be on drugs when he did the robbery.
10153615051517115_10153615266522115	Singapore woman so intrigue with the robber to notice. Maybe try to sell to him
10153615051517115_10153615305007115	Is this lady a certified psychiatrist or what? Otherwise don\'t try to make a drama out of nothing.
10153615051517115_10153615424162115	Well done, same like Mas Selamt case... where is he by the way? Back in Singapore?
10153615051517115_10153615441752115	Strange ah.. This Singaporean lady keep having eye contact and exchange with the robber... She keep noticing him too... ??????????
10153615051517115_10153615478392115	Did they send a SWAT team in with guns blazing?
10153615051517115_10153615788792115	He rich already wat...scared kena robbed robbed...
10153615051517115_10153617313462115	That lady stories like nonsense act like we care.. Just wanted to know the culprit status.
10153615058722115_10153615060052115	try using that at hawker centre dude
10153615058722115_10153615062977115	no money to go restaurant... Hawker aunty says no cash no food??
10153615058722115_10153615076587115	Which shell did u go? They still don\'t accept mobile payments as of now.
10153615058722115_10153615080057115	Cash is king.
10153615058722115_10153615089957115	This country has to make everyone rich enough to have e-wallet. It will be a dream come true with all these nightmares in broad daylight. Lol.
10153615058722115_10153615113582115	Cash is always better - privacy concerns
10153615058722115_10153615141227115	Fun article :)
10153615058722115_10153615157197115	I would never link my phone to any e-wallet.
10153615058722115_10153615253192115	what\'s the point of this experiment??? teach our kids how to chalk up debt?? want to do challenge do a $50 a week challenge or what, flashing credit cards or smartphone very hard meh??
10153615058722115_10153615276252115	Singapore is still quite backward in the area of mobile payment. In China you can use wechat pay or alipay to pay for roadside parking and even street food. hopefully alipay will expand to Singapore soon (saw some store at RWS showing alipay banner) https://thenanfang.com/use-alipay-buy-anything-china-even-street-food/
10153615058722115_10153615318642115	I tried android pay. Realised it\'s not compatible or the same as Samsung pay. And not everyone accepts all kinds of Pay.
10153615058722115_10153615346127115	I love Apple Pay
10153615058722115_10153615402207115	How about surviving on $10 daily for a week challenge?
10153615058722115_10153615549477115	Lost phone will give you trouble.
10153615058722115_10153615594952115	I still prefer to pay by cash than on card.
10153615058722115_10153615849347115	I love Samsung Pay
10153615058722115_10153616910912115	It is also cool when someone who stole your phone survive 1 hr using it before you cancel yr autobilling .
10153615058722115_10153618504397115	admit it! cashless is already a major issue today. more people are in debt as they have lost count or simply do not know how to count anymore. just flash or wave without a control. it\'s a real shame to see more well dressed working adults have not even a dollar in their wallet. try this credit card then next credit card, try nets and now the whatever pay but finally all failed even for as little as $5.
10153615067902115_10153615137237115	All the best n v good luck to my ?? Jayden he is going to primary 1 next year.
10153615067902115_10153615655482115	Muhammad Yazid Johari
10153615082302115_10153615145427115	Rationale ?
10153615082302115_10153615205217115	What is this? Got sponsorship from temasek holdings or agreement to fitness train the temasek holdings staff in MMA?
10153615082302115_10153615208077115	Plenty. 1. It\'s profitable. 2. It creates jobs for events industry. 3. It toughens Singaporeans up - mentally, and physically (for aspiring participants) 4. It entertains when times are tough. 5. An avenue for stress relief. But I think mostly it\'s because it\'s profitable. Heh
10153615082302115_10153615237907115	Nelson Lim
10153615082302115_10153615415572115	Bring in Brock Lesnar and Conor McGregor!
10153615082302115_10153615421952115	Money makes the world go round...
10153615082302115_10153615731587115	Good move!
10153615082427115_10153615206367115	Best to transport them all to venus or mars. Then they can practice islam their way.
10153615082427115_10153615250112115	There are still supporters for this wicked and evil group....hope the authorities will follow up less there be a disaster within our midst.
10153615082427115_10153615424387115	Block the website!
10153615082427115_10153615458302115	Many people can\'t understand why Ramadan, a month that is supposed to be holy, is chosen by ISIS and other Jihadist groups to launch many terror attacks. Ramadan, the 9th month in Arabic calendar, is significant to those who are emulating the 7th & 8th century Arab warriors, because during this month the following important battles were fought: (1) Battle of Badr (2) Battle of Khandaq/Ahzab (3) Battle of Tabouk (4) Conquest of Spain Hope there\'ll be less attack this month (Shawwal), the 10th month in Arabic calendar. The 11th month of Arabic calendar is the month of truce. It is a holy month to the Arabs during which war is banned. The 4 sacred months in Arabic calendar during which battle is prohibited are: 1st month (Muharram); 7th month (Rajab); 11th month (Dhu al-Qadah); 12th month (Dhu al-Hijjah). Hope awareness of this fact can help you plan your trip to countries with high risk of terrorist attacks. :)
10153615082427115_10153615741982115	Mda go and block this dirty website la. This website spewing more nonsense than any of those porn sites you block.
10153615082427115_10153615836922115	Be prepared...they are like cancer and can spring up and create havoc everwhere.
10153615082427115_10153615845107115	Because of the media not even blur the title, more people can search for it
10153615082427115_10153617584077115	we should build a 100 ft tall Buddha in woodland, facing JB.
10153615102957115_10153615144447115	Bloody evil people on the loose and yet we have silent supporters...
10153615102957115_10153615179372115	Message in "Mandarin" on whatsapp... sigh, straits times
10153615102957115_10153615204702115	We love Melacca for it famous attraction. Hope and will pray that it will be a safe place to visit for many more years and hope the people will be safe too...
10153615102957115_10153615220967115	WHY THEY DID THAT...
10153615102957115_10153615229057115	They just wanna destroy the world is it? Pure evil..
10153615102957115_10153615231347115	ISIS = Gog and Magog
10153615102957115_10153615307627115	Who pay them to do this ?
10153615102957115_10153615410657115	Yvonne Tan Siam Malacca for awhile. At least until the threat level drops
10153615102957115_10153615423332115	Joanna ??
10153615102957115_10153615461262115	The best advice for anyone visiting such places is to avoid attractions where foreigners and tourists like to visit anywhere better try to avoid them to stay safer.Jonker street is popular with tourists all over singaporeans included.I was there a couple of times in the past but after you had been there it sort of got boring seeing the same thing,eating the same old stuff available.But I do like their pineapple tarts fresh and in large sizes generous topping of paste delicious.At night the street is bustling with activities particularly if you are a food addict they sell almost anything everything from coconut water to bak kuet teh,fried kuayteow,zir char,anything you fancy .But the place is often crowded and stuffy .
10153615102957115_10153615493127115	Pei Ling don\'t go malacca temporary ..
10153615102957115_10153615517747115	Best is stay at home don\'t go anywhere ??
10153615102957115_10153615536807115	The warning threat would kill of tourism in the country.
10153615102957115_10153615592562115	Very popular place packed with tourists especially Singaporean, precaution is better than regrets.
10153615102957115_10153615664657115	My beloved place... ??
10153615102957115_10153615715097115	With political demonstrations and ISIS threats its not advisable to travel to Malaysia.
10153615102957115_10153615775067115	Recently back from malacca. Visited jonker street extremely jam packed. After reaching my hotel I realised what if there was a terrorist attack . Scary isn\'t it.
10153615102957115_10153615788967115	Of course, it is where European (Catholic) heritage is and tourists like to visit.
10153615102957115_10153615842482115	Running and hiding what they want! No need do anything just put up silly messages Isis wins ??
10153615102957115_10153616065142115	Alex Lee we were so lucky last time
10153615102957115_10153617085207115	They are attacking n destroying many islamic countries ... Why
10153615102957115_10153617696127115	only malacca?
10153615102957115_10153617923997115	Shikin Roslan be careful
10153615102957115_10153617940537115	Viktor Svanberg argh. It seems like anywhere near is prime for isis attack. Everywhere is unsafe. Zzzzzzzz
10153615102957115_10153619115597115	Li Jialing now we know other than new car which the police have. We also know they are high alert on ISIS.
10153615107647115_10153615123722115	Hope e boatman can be found soon safe n sound
10153615107647115_10153615180717115	Was there a motive...
10153615107647115_10153615307637115	Caution! Do not try to capture a Pokemon while manoeuvring the boat with a cigarette in hand. You have been warned..
10153615107647115_10153615328922115	All Bumboats should have life jackets.
10153615107647115_10153615433702115	He was probably injured before jumping off the boat...God bless.
10153615107647115_10153615452707115	Should first find out his identity.
10153615107647115_10153615476597115	Khaw, please come clean.
10153615107647115_10153615835707115	Omg. Boatman is missing. Hope to find him soon.
10153615107647115_10153616001507115	Hope the missing person is alive and well.
10153615107647115_10153616483332115	Rip God bless
10153615112612115_10153615123522115	The US being the instigator should stay away from the SCS. Philippines has agreed to negotiate with China on the sidelines. If the US asked China to accept the decision of UNCLOS as final, why isn\'t the US a member of UNCLOS? One rule for the US and another for the rest of the world? The US interpret laws as and when it\'s to their advantage. The US should be a member of the convention before telling the others what to do.
10153615112612115_10153615137697115	I am curious, please define the term "surprise ruling"? China has opted out of UNCLOS, Thus, I wonder, how was it a "surprise ruling"?
10153615112612115_10153615140627115	Why a "surprise ruling"? Because people were expecting the ruling would be in favour of China? But why such expectation?
10153615112612115_10153615144902115	The issue would not have gone to the PCA if China had not been belligerent and aggressive in its claim to the South China islands. Philippines would not have taken the case to the PCA if an amicable and diplomatic solution and agreement was made. If you are a law abiding citizen, you will be respected. However, if you are a recalcitrant offender, you will be humiliated publicly when you are charged in court.
10153615112612115_10153615160257115	The greediness of china is of the chart. Simply put if they thought they have a strong case why they didnt participate and debunk all the philippine claims in the tribunal? Well the philippine succeeded in shaming the big bully in internatinal arena and soon the rest of the world would lable her as international outlaw.
10153615112612115_10153615207852115	ST you\'re heading \'surprise ruling\' is uncalled for. International Court has categorically rejected China\'s claim. when they did the ruling against Malaysia for Singapore in the Pedra Banga case we hailed as just. Why now different tone? We must support Philippines a fellow ASEAN country. There\'s no more neutrality. The verdict is out.
10153615112612115_10153615237987115	Why is this ruling a surprise? Firstly, China wasn\'t part of the arbitration process. 2ndly, you have a tribunal where 4 of the 5 judges are from Europe and given China\'s experience with the west with the \'Treaty of Versailles\', does anyone really expect China to get a fair hearing?
10153615112612115_10153615248742115	Kids... superpowers ignore unfavourable rulings all the time. Rules are for weaklings. China wants a favourable relationship with its Asian neighbours to secure its economic power. US just want Philippines to go into war with China, to sell weapon, get Philippines in debts and destabilize the region to weaken other global powers.
10153615112612115_10153615338997115	Well, all I see is a poorly executed 21st century US Containment strategy. Its all geopolitical maneuvering people. Big countries have been bullying small ones since forever. China may seems like the billigerent nation, but whos the big bro here? U S A U S A!
10153615112612115_10153615339367115	It\'s just so US can sell arms to Japan, S. Korea, the Philippines, Vietnam, Australia and all the countries in S.E. Asia. Whilst the peoples and nations in S.E. Asia and East Asia bleed and die in large number, possible in the millions, and their nations in ruins, think Iraq, Syria, Libya, the US will be making astronomical fortunes. Simple as that.
10153615112612115_10153615345417115	Also, the chief judge is a Japanese who served in Japanese government\'s foreign ministry. And he\'s close to LDP, if he\'s not a member.
10153615112612115_10153615375772115	We in ASEAN must remember not to fall into US\'s trap which is to make member states fight among themselves. No one wins in a war.
10153615112612115_10153615468172115	Asean countries got to prepare for the wrose ... china threaten to sunk Philippines military vessels ....BPS
10153615112612115_10153615496677115	So what of the result as the world have known the outcome well b4 , Imagine the court judge is a cowboy n the members are all red indian , you think the result will favour who ?
10153615112612115_10153615514197115	Too late fr \'\'saving face\'\' measures fr China to climb back down. The gauntlet has been thrown by the US, rep. By Philippines, and China wont take it lying down....Anyone wth access to senior military ranks in China already knows whats happening/abt to happen...Emergency meetings of CMC, reshuffles/reorg of Air Defence/Naval/Airforce commands within PLA, etc. Battles war plans are slowly being developed in V, US, C, R, NK, SK, J etc while we were running our lives..
10153615112612115_10153615561432115	Doesnt matter..the pressure is now on China. The whole world is watching and THAT was the intention. To bring the matter on international focus. Its no longer just an issue by the claimants. IMHO no matter what China does now is irrelevant.
10153615112612115_10153615842462115	Ruling is not a surprise to China. China already expected the worst outcome from the one sided tribunal. Come on, Itu Aba, is obviously an island and they ruled it a reef. The underlying agenda is obvious.
10153615112612115_10153616156017115	look how communist chinese react. the truth guys really hurts, we wins Philippines wins and the greedy, bully and big liar theft communist China LOSE. always RIGHT IS MIGHT THE RULE OF LAW PREVAIL
10153615112612115_10153616205552115	How are u so sure that China will use your ladder you offer to China? The Chinese Government will reject it outright as that country got law but no rule from the top strata to the bottom one. Futile attempt.
10153615112612115_10153616210222115	Another case apart from Intriques related Taiwan & Mongolia... When they cant respect the decision of internationsl tribunal about South China Sea... Why international community not start to embargo China? As they also very easy to do it toward Iran, Russia, or Iraq?! As well why international community didnt try to embargo to those country(es) which caused wars, and destroyed other countries.. Well I guess no real justice carried in these world... Coz all depend on who become the judge(s). Again Orson Well still right! " No body get justice. People only get good luck or bad luck"
10153615112612115_10153616267052115	If one has been to n has lived in China-one knows written laws r plentiful, more than you can imagine...but China is still a country full of written laws, but, a big big but-those laws r for show-no one (not born in their China communist DNA to obey), if they do, corruptions n bribery n I\'ll gotten wealth n many more hidden below n slip thru the fault lines of these written laws but good for nothing lawless behavioural Of communist!
10153615112612115_10153616773457115	of course China will think South China Sea belongs to China, as everyone thinks South China Sea belongs to them. The world belongs to the whole humanity not a single person or a single country. This is bias as PCA only thinks about one side of humanity.
10153615112612115_10153616822672115	We all know how PRCs behave around the world, even in their own country. Instead of a ladder we should give them a bloody good mirror, so they can see the horrors and attrocities they commit.
10153615112612115_10153617383772115	James ONeill The South China Sea has been described in numerous western publications as the latest potential flashpoint in the worlds geopolitical scene. The rhetoric is particularly heated and ill-informed in about equal proportions, focusing on alleged aggression by the Peoples Republic of China (China). In February 2008 the Taiwanese built a 2000 metres long airstrip on Taiping Island. Although both of these facilities are well outside any claimed Taiwanese exclusive economic zone, or any part thereof, no western government, including the United States, made any adverse comment about this military activity. Of the six countries claiming an interest in the Spratlys, only Brunei has failed to construct structures, mostly on stilts, on more than 40 of these islets and reefs. Yet the western media again focuses exclusively on the PRCs aggressive reclamation and building activities. Japan lays claim to an uninhabited atoll called Okinotori-shima, about 1700km south of Tokyo, The Japanese government has spent billions of dollars creating an artificial concrete island, about 1.5 metres above sea level, on which it has created a research station. The significance is that Japans activities, identical in nature to the activities of China in the South China Sea, have attracted no adverse comment from either Australia or the United States. no-one, least of all the belligerent spokespersons in Washington and Canberra, can point to a single statement from PRC officials, nor a single act by the PRC, that actually threatens freedom of navigation. Thirdly, the overwhelming majority of the trade passing through the South China Sea is either going to or coming from China itself. The biggest potential loser in any blocking of trade activity is the PRC itself. It makes absolutely no sense for the PRC to engage in any behaviour so manifestly contrary to its own economic or political interests. But the logic of the situation is not of any interest to most western commentators. The countries littoral to the South China Sea have taken steps to create a framework for the peaceful resolution of territorial maritime disputes arising out of the various South China Sea claims made by all the countries affected. Perhaps needless to say, that does not include Australia or the United States. In 2014 China and the Philippines reached an agreement over the Scarborough Shoal, a collection of rocks and reefs east of Luzon in the South China Sea. The agreement was as to shared use between the Philippines and China and was negotiated between Chinas Deputy Minister for Foreign Affairs, Fu Ying, and Philippines Senator Antonio Trillanes. The evidence strongly suggests that the agreement was sabotaged by the United States, acting through its ally, Filipino Foreign Minister Albert del Rosario.
10153615112612115_10153617927752115	People who believes and trust Hague Tribunal are throwing their self respect away, Hague Tribunal sided only the west not the entire world, Todays problem why didn\'t the Hague act on it , Middle east war crime, UK war crime , Israel War crime , Ukraine coup. So every body here if you want a true picture of what China is. please go back to China history not the West or British History wrote. China civilazation is 6 thousand years ago where is UK US
10153615123092115_10153615128872115	It\'s Phil Coulson!
10153615123092115_10153615133757115	Li Xi The DB Cooper character featured on Prison Break Season 1 was inspired from this real life case !
10153615123092115_10153615135402115	Meaning this guy died while parachuting!? Yes or no? ????
10153615123092115_10153615135752115	He jumped into the bermuda triangle
10153615123092115_10153615151562115	At least he made away with 200k. The SG robber took only 30k and got caught ??
10153615123092115_10153615154767115	Means he can now walk a free man?
10153615123092115_10153615155787115	Kenny Christiansen?
10153615123092115_10153615161402115	DB Cooper, the one mystery I\'ll always have on my mind.........weird thing is that I wasn\'t even alive when it happened
10153615123092115_10153615167462115	Wah! $200K during tat time was alot. Huat ah....
10153615123092115_10153615167607115	The FBI should have assigned Keanu Reeves to the case.
10153615123092115_10153615172002115	This come to mind - if someone want to rob a bank, why go all the trouble for the rest of his life for a mere 30,000? The man of HV robber is like main masak masak after watching too many crime action movies.
10153615123092115_10153615172787115	FBI drop case means not contempting court anymore. So we can all comment. At least this guy made away with $200K and never get caught. Our StandCht hero roach haven\'t even spend the $30k (this one not contempt. is in the news. is fact.) Anyway this one champion. I hope the fella still alive. Drop case liow. He can surface.
10153615123092115_10153615172997115	In 1971, technologies is not so good. If he hijacked the plane now, he may not be that lucky.
10153615123092115_10153615177567115	All the old FBIs died ..new ones no idea found in files just give a miss as bad debt clear account so as not lingers on..lol
10153615123092115_10153615204697115	$200,000 in 1971 is $1,188,567.83 today.
10153615123092115_10153615217647115	Machiam Mission Impossible like that
10153615123092115_10153615227857115	The money is buried in Utah. He died in 2006 after his Abruzi\'s cronies killed his cat and he got distraught and wanted to escape with Michael Scofield and the rest of the the Fox River 8 and got killed while escaping. Theodore Bagwell (T-bag) got to it first and lugged it around as a fugitive for quite a time. Many have died trying to get to the money, including Prison Guards Bellick and Geary
10153615123092115_10153615265987115	Maybe he gave them a piece of paper asking for $200,000!
10153615123092115_10153615315642115	The escape artist should be around 70 - 80 ... may be even 90 ... let\'s all help search for culprit ... at retirement villages or areas
10153615123092115_10153615372232115	Wah nice. He can walk the streets free. Since charges drop. No need to fear.
10153615123092115_10153615495692115	He was a middle aged man when it was 71\', he\'s either at his 90s now, or have died since.
10153615123092115_10153615523512115	Chase me if you can ;-)
10153615123092115_10153615528202115	That\'s the trick isn\'t it ? To make believe that the FBI is not looking for him anymore so that he might put his guard down and get caught unexpectedly ??
10153615123092115_10153616495552115	????True James Bond ????
10153615123092115_10153616790097115	Woahh!!!the legendary DB Cooper is making FBI neel on their knees???i think the real life FBI is sucks than in the movie.
10153615170592115_10153615179922115	The boat captain is in his 30s, but the eye witness said he saw a middle aged man jumped off the boat, hmm...
10153615170592115_10153615447017115	If he can swim chances of finding him alive is possible the question is who is he he could be sitting at the coffeeshop caching his breadth after the trauma to cool down why not use social media and try appeal for him to come forward if he is around?That might help.
10153615183397115_10153615198837115	SIA slipping in ranks... Buck up SQ, and for a start, treat your own citizens better...I have flown Qatar and SQ this year, and Qatar is leaps ahead in their service.
10153615183397115_10153615222477115	Finally Skytrax did something right! still cant forget when the SIA stewardess asked me in full singlish ah beng tone "wad you want?" when i pressed the call button (only once) to ask for a drink in business class and my finger getting cut at one of the seats in first class. >_<
10153615183397115_10153615262662115	Competition for the top spot is tough and can only get tougher in a seemingly lucrative area in an ever affluent and mobile world. As competition continues to be more and more complex, cost of competition for the top spots can only be more costly and expensive. Perhaps, it will do a lot of good for themselves and their passengers to resort to areas of specialization in the airlines\' products and service offerings and then to catch and add in a niche here and there. This will call for a study of their customers in different market segments and their buying behaviors to completely review and revamp their marketing, customer services, product offerings, operations..etc etc to carve out new and add-on strategies.
10153615183397115_10153615295242115	Good for passengers that the top airlines are forced to keep raising the standards. Sia has be struggling for a while against the big middle east airlines as it\'s clear they don\'t have the money to compete. However in terms on being on time they are the best. In terms of the crew being arrogant and pedantic they are the worst
10153615183397115_10153615307662115	I\'m not a big fan of Emirates, double booked my seats (plan was full) gotta sat with the crews which is a joke! And wanted to me make transit in the other country instead of the original plan routes, trying to mess up my holiday plans which I have other connecting flights!
10153615183397115_10153615323227115	There are some senior staffs from SIA jump flight to Emirates and Qatar airlines few years ago. During that time, SIA was the Best Airlines in the world. Emirates and Qatar Airlines are willing to pay a lot more to "Jio" these experience senior staffs over to improve their services and operations.
10153615183397115_10153615362332115	Emirates and qatar are super rich. They can buy over all the sq stewardesses if they want to
10153615183397115_10153615363677115	To me, SQ is still the best. However, I can\'t help but to notice cabin crew usually treat the Ang Mohs better. To stay on top, the crew should treat Singaporeans and Asians even better.
10153615183397115_10153615379367115	Talking of which. Any of you here flying SQ, had been upgraded from cattle class to Business class without touching your miles or points or paying $$$ ? On QR, i had been many times. It was a surprise especially on a long haul HKG-DOH (8 hours) & DPS-SIN (2.5hrs) of luxury. Many times too. The latter, I was the only one in Biz class, never been this pampered in my travels.
10153615183397115_10153615382497115	SQ may be 3rd on skytrax survey but is the Top airline in the world by another international airline survey.
10153615183397115_10153615462532115	Singapore airlines is still the best! ??
10153615183397115_10153615515402115	Flew SIA and Emirates, SIA have alot to catch up..the standard has drop tremendously, but price is still high.
10153615183397115_10153615541877115	Article mentioned SQ being first in Asia. Either Skytrax or Straits Times failed their geography. Both Dubai and Qatar are in Asia.
10153615183397115_10153615646007115	When there are choices and comparisons, how to define satisfaction? It is human nature that one will never be satisfied/contented (with a paid service) and expected the service provider(s) to give more in return. SIA did not become reputable overnight. It was not as fortunate as the M E airlines where their "ah gongs" are hell rich. It started humbly and everyone had put in great efforts to make it one of the best airlines in the world for years. People travel to vast places on different airlines base on their choice as well as budget to experience the different services provided. It very much depends on individual\'s expectation to rate or grade the airline\'s standard of services. For example, if a passenger falls sick during the journey and is well taken care of (it is the airline\'s policy as well as the IATA regulations), he/she will praise the crews\' attention and monitoring till disembarkation and through immigration etc. If a passenger is not attended promptly or meet the needs, a negative remark is definitely heard. Wherever one\'s on the plane, try to put yourself in the shoes of these cabin crews. Everyone wants his/her needs to be given priority but each crew has only a pair of hands and legs. How to attend to the individuals in different sittings the same time? Definitely the crew(s) will want to provide the best possible service by not having the passenger(s) to wait for too long. Everyone must practice to be a little more patient and understanding while flying. The limited space for movement and some "uncivilised or unreasonable" passengers on board which may cause unnecessary tension or unhappiness to others and make difficult the position of the crews. Pay for more or less fares, most importantly all are safe and well up in the air and land.
10153615183397115_10153615728222115	I don\'t believed this. There\'s no way the Emirates and Qatar airways staffs can beat the services and politeness the SQ staffs can offer their customers. The E and Q services are good only if you\'re white or an Arab.
10153615183397115_10153615867487115	Is not the Airline makes the BEST! It\'s the people that makes the DIFFERENCE !!!
10153615183397115_10153616208792115	I have never had such issues when I fly. I don\'t know why people always think Caucasians are treated better. Maybe sometimes Singaporeans are just so full of themselves they think the cabin crew owe them a living. For Christ sake, unless your in a service line yourself. You have absolutely no right to make such senseless comments just because you paid to fly. Look at yourself in the mirror first before saying such things. Sure you want impeccable service, we all do to a certain extend but just because of one or two rotten flights and such comments are made. Seriously how good are you?
10153615183397115_10153616251007115	Hi all, I noticed that this thread started with a great concern for our national carrier and it has turned into a war of words with some hints of bigotry and jingoism. I would just like to share what my experience has been so far for someone flying with many foreigners on most of my trips with SIA over the past 2 years. During this period, I have flown SIA 7 times to and from the US (am currently based in the US for work). Most of my flights are paid by my company (with the exception of two) in the economy class so I try to stick with our national carrier as much as I can. I usually take the JFK FRA SIN route so majority of the customers are foreigners based in the US and / or Germany. While there is a noticeable slip in the standard of the food, the service has otherwise remained excellent. Throughout this time I have not ever once been discriminated in service, neither have I witnessed for myself how foreigners, or people of white ancestry, have been treated better. Just as a few other folks have mentioned here, the cabin staff is there to ensure that every passenger gets a high standard of service regardless of color - they are all paying customers. Sure, there is that occasional person that gets treated slightly better than the rest but usually they are Gold / PPS members who are traveling in the economy class. That includes people of Asian ancestry and white people. As far as I understand (my dad used to be a PPS member when he flew around for work), these people will definitely get better treatment because of their membership status. Definitely not because of their skin color. I cant help but wonder as Singapore is a financial and business hub, there would be an unusually large number of people with privileged membership traveling out / into Singapore that could be a reason why you see some people of different color getting a better treatment. Sometimes its because some people actually make an effort to connect with the cabin staff so they get the little extra oomph in the service. Lets admit, being a cabin staff is tougher than what most people think and I guess they appreciate it when a passenger they are serving reaches out to them. Ditto to most of us at work or in life. Skytrax is the holy grail of awards for airline carriers and if youre really concerned with how our national carrier is slipping through the ranks, you could provide feedback to SIA each time you fly. This way they can improve based on what you have experienced with other airlines. If flying other airlines saves you money and provides greater satisfaction, theres no need to bash SIA upside down just enjoy the experience. Many people in Singapore dont have the luxury of travel, much less having a choice between world-class airlines such as SIA, Emirates and Qatar. So chill out guys, there are bigger things in life to worry about :)
10153615183397115_10153616267667115	Totally agree with this. SIA is def behind Emirates & Qatar!
10153615183397115_10153616288697115	Really depends on our luck. I used to be an Emirates supporter till my latest trip to Melbourne. Bad service comments from staff. Looking forward to experience Qatar.
10153615183397115_10153616329312115	Service on Emirates is excellent. I flew on it 2 years ago and find their overall passenger service onboard fantastic. Especially we were offered with steam hot face towels every hour or so.
10153615183397115_10153616543002115	To me, SQ still the best. I just took Emirates to US, I feel the service not comparable to SQ. It might depend on the cabin crew, but most of the time, SQ has given much much better experience for me.
10153615183397115_10153616705302115	I am solitaire with SQ and platinum with Qantas/Emirates and the latter have very little on SQ with respect to service and comfort - but saying that I have been upgraded (business to suites and economy to business) a number of times on emirates but not once on SQ !!
10153615183397115_10153618507702115	Those top two are fighting over themselves to bribe the ang moh judges. Unless SIA can pay more bribe, otherwise more cost effective to be number 3. Oil doesn\'t come out of Merlion\'s mouth, ok?
10153615183397115_10153618681597115	I\'m not surprised. Seems that the service levels of #SingaporeAirlines have dipped quite a bit. I had an issue and it\'s still not resolved although it\'s been 3 weeks!
10153615200497115_10153615209947115	Nw generations youngster shld hve a guidance or classes to take on hw yo handle their kids. So that government can supervise mth or even weeks depends on their bckground.. so sad..
10153615200497115_10153615215302115	Having and bringing up a child is real heavy responsibility. If the parents are not up to the task there will be consequences. Sad to lose the little one this way (over a mobile phone game??)
10153615200497115_10153615227822115	This makes me sick! Love for phone more then his baby. The kid is probably better off in paradise as one can imagine the kind of parents he\'ll have growing up. Sad! May God bless this little one.
