ID	Review	PositiveScore	NegativeScore	NeutralScore	EntityList	Trending Topics length	Trending Topics
129011692114_10153619977472115	StanChart robbery: "Wear plain clothes, take a taxi and behave normally," suspect David Roach wrote on one page of his notebook. In another, he scribbled: "Make money."	0.0	0.0	0.0	["behave","ey","taxi","david roach","page","robbery","clothes","notebook"]	13	[{"score":18.379301826538338,"topic":"singapore"},{"score":9.81657356308981,"topic":"china"},{"score":8.710788319724855,"topic":"day"},{"score":5.946162347026822,"topic":"bib gourmand"},{"score":5.865246390257825,"topic":"today"},{"score":5.827891742956244,"topic":"lee"},{"score":5.731085844499415,"topic":"last night"},{"score":4.836868299425149,"topic":"national"},{"score":4.8307641386211735,"topic":"singaporean"},{"score":4.8207060913579705,"topic":"obama"},{"score":4.819315984349514,"topic":"last year"},{"score":4.816161109783276,"topic":"washington dc"},{"score":4.779739003706689,"topic":"- lhl"}]
129011692114_10153620004907115	"I can understand the fear; I cannot get my head around the stigma part," Britain\'s Prince Harry said. "Twenty years ago, I could understand it, but now?" The 31-year-old\'s test came back negative.	0.0	0.0	0.0	["head","stigma part","test","prince harry","years","fear"]	13	[{"score":18.37195120849232,"topic":"singapore"},{"score":9.812647522619724,"topic":"china"},{"score":8.707304527009423,"topic":"day"},{"score":5.943784238833969,"topic":"bib gourmand"},{"score":5.862900643593046,"topic":"today"},{"score":5.825560935909256,"topic":"lee"},{"score":5.728793754003841,"topic":"last night"},{"score":4.834933842298129,"topic":"national"},{"score":4.828832122792251,"topic":"singaporean"},{"score":4.81877809814451,"topic":"obama"},{"score":4.817388547095458,"topic":"last year"},{"score":4.8142349342897655,"topic":"washington dc"},{"score":4.77782739487043,"topic":"- lhl"}]
129011692114_10153620045907115	Yesterday\'s downtime of five hours 20 minutes was the first major disruption since two outages that outraged investors in late 2014.	0.0	0.0	0.0	["downtime","hours","disruption","outages","investors"]	13	[{"score":18.36460353025251,"topic":"singapore"},{"score":9.808723052330278,"topic":"china"},{"score":8.703822127602063,"topic":"day"},{"score":5.941407081741715,"topic":"bib gourmand"},{"score":5.860555835086196,"topic":"today"},{"score":5.823231061045248,"topic":"lee"},{"score":5.726502580206951,"topic":"last night"},{"score":4.833000158837901,"topic":"national"},{"score":4.8269008796537465,"topic":"singaporean"},{"score":4.816850876012664,"topic":"obama"},{"score":4.8154618807006635,"topic":"last year"},{"score":4.812309529150889,"topic":"washington dc"},{"score":4.775916550563016,"topic":"- lhl"}]
129011692114_10153620049842115	Attack on Nice, France - White truck seen driving at high speed onto famed Promenade des Anglais after annual Bastille Day celebration display - At least 73 people killed - Local authorities are treating the incident as an attack - Driver of the truck reportedly killed and an accomplice on the run	0.0	0.0	0.0	["driving","attack","truck","france","run","bastille day celebration display","incident","people","authorities","speed","promenade des anglais"]	13	[{"score":18.357258790643165,"topic":"singapore"},{"score":9.804800151593497,"topic":"china"},{"score":9.700341120945536,"topic":"day"},{"score":5.939030875369678,"topic":"bib gourmand"},{"score":5.858211964362071,"topic":"today"},{"score":5.820902117991401,"topic":"lee"},{"score":5.724212322742117,"topic":"last night"},{"score":4.831067248735044,"topic":"national"},{"score":4.82497040889663,"topic":"singaporean"},{"score":4.814924424654045,"topic":"obama"},{"score":4.813535984856834,"topic":"last year"},{"score":4.8103848940585525,"topic":"washington dc"},{"score":4.77400647047868,"topic":"- lhl"}]
129011692114_10153620086282115	$32 million lawsuit by residents of The Seaview condominium settled out of court.	0.0	0.0	0.0	["seaview condominium","million","lawsuit","residents","court"]	13	[{"score":18.353587522457623,"topic":"singapore"},{"score":9.80283928961118,"topic":"china"},{"score":9.698401149724758,"topic":"day"},{"score":5.937843128584913,"topic":"bib gourmand"},{"score":5.857040380551318,"topic":"today"},{"score":5.819737995776824,"topic":"lee"},{"score":5.723067537519692,"topic":"last night"},{"score":4.83010108359597,"topic":"national"},{"score":4.824005463064555,"topic":"singaporean"},{"score":4.813961487918358,"topic":"obama"},{"score":4.812573325795223,"topic":"last year"},{"score":4.809422865183589,"topic":"washington dc"},{"score":4.773051716924649,"topic":"- lhl"}]
129011692114_10153620090007115	In a five-page letter to parents yesterday, the school said: "The management believes that the teacher is deemed fit to continue teaching at Zoo-phonics School (Serangoon)."	0.0	0.0	0.0	["fit","zoo-phonics school  serangoon","teacher","school","management","letter","teaching","parents"]	13	[{"score":18.351752163705378,"topic":"singapore"},{"score":9.80185900568222,"topic":"china"},{"score":9.697431309609785,"topic":"day"},{"score":5.937249344272055,"topic":"bib gourmand"},{"score":5.856454676513263,"topic":"today"},{"score":5.819156021977246,"topic":"lee"},{"score":5.72249523076594,"topic":"last night"},{"score":4.829618073487611,"topic":"national"},{"score":4.823523062518249,"topic":"singaporean"},{"score":4.813480091769566,"topic":"obama"},{"score":4.812092068462643,"topic":"last year"},{"score":4.808941922897071,"topic":"washington dc"},{"score":4.772574411752957,"topic":"- lhl"}]
129011692114_10153620110952115	SGX reopens trading on local securities market on Friday morning. STI jumps at open, up to 0.7 per cent. Glitch attributed to technology issue affecting trade confirmation processes.	0.0	0.0	0.0	["trading","trade confirmation processes","glitch","sgx","technology issue","sti","percent","securities ket","morning"]	13	[{"score":18.344412563871618,"topic":"singapore"},{"score":9.797938850152281,"topic":"china"},{"score":9.693552918893031,"topic":"day"},{"score":5.934874800745558,"topic":"bib gourmand"},{"score":5.854112446006512,"topic":"today"},{"score":5.8168287086945405,"topic":"lee"},{"score":5.720206576000458,"topic":"last night"},{"score":4.827686516015983,"topic":"national"},{"score":4.821593942685332,"topic":"singaporean"},{"score":4.811554988522412,"topic":"obama"},{"score":4.810167520341534,"topic":"last year"},{"score":4.807018634645193,"topic":"washington dc"},{"score":4.770665668323631,"topic":"- lhl"}]
129011692114_10153620152262115	The fast-speed train will get travellers from Singapore to Kuala Lumpur in 90 minutes, compared with more than four hours by car.	0.0	0.0	0.0	["singapore","travellers","car","minutes","kuala lumpur","train"]	13	[{"score":19.336775929436445,"topic":"singapore"},{"score":9.79402026244936,"topic":"china"},{"score":9.689676079299877,"topic":"day"},{"score":5.932501206894009,"topic":"bib gourmand"},{"score":5.851771152251442,"topic":"today"},{"score":5.814502326197518,"topic":"lee"},{"score":5.717918836559573,"topic":"last night"},{"score":4.825755731051457,"topic":"national"},{"score":4.81966559438461,"topic":"singaporean"},{"score":4.809630655201056,"topic":"obama"},{"score":4.808243741924209,"topic":"last year"},{"score":4.8050961155932255,"topic":"washington dc"},{"score":4.76875768827716,"topic":"- lhl"}]
129011692114_10153620158272115	The five suppliers allegedly refused to supply vital parts such as motherboards to third-party lift maintenance contractors here.	0.0	0.0	0.0	["motherboards","suppliers","maintenance lift contractors","parts"]	13	[{"score":19.336775929436445,"topic":"singapore"},{"score":9.79402026244936,"topic":"china"},{"score":9.689676079299877,"topic":"day"},{"score":5.932501206894009,"topic":"bib gourmand"},{"score":5.851771152251442,"topic":"today"},{"score":5.814502326197518,"topic":"lee"},{"score":5.717918836559573,"topic":"last night"},{"score":4.825755731051457,"topic":"national"},{"score":4.81966559438461,"topic":"singaporean"},{"score":4.809630655201056,"topic":"obama"},{"score":4.808243741924209,"topic":"last year"},{"score":4.8050961155932255,"topic":"washington dc"},{"score":4.76875768827716,"topic":"- lhl"}]
129011692114_10153620166377115	"During the campaign he lied a lot to the British people and now it is he who has his back to the wall," says French Foreign Minister Jean-Marc Ayrault. "I need a partner with whom I can negotiate and who is clear, credible and reliable."	0.0	0.0	0.0	["lot","reliable","partner","minister jean-c ayrault","credible","campaign","back","wall","people"]	13	[{"score":19.330975476741557,"topic":"singapore"},{"score":9.791082350181439,"topic":"china"},{"score":9.68676946715668,"topic":"day"},{"score":5.930721634501045,"topic":"bib gourmand"},{"score":5.85001579645305,"topic":"today"},{"score":5.812758149928914,"topic":"lee"},{"score":5.716203632440451,"topic":"last night"},{"score":4.824308149099988,"topic":"national"},{"score":4.818219839291442,"topic":"singaporean"},{"score":4.808187910288606,"topic":"obama"},{"score":4.806801413044136,"topic":"last year"},{"score":4.803654730906626,"topic":"washington dc"},{"score":4.767327204028638,"topic":"- lhl"}]
129011692114_10153620172862115	"I told all my staff to eat the chicken rice; I myself ate it, too, and until now, there have not been any problems," says Pow Sing boss Lee Chin Soo.	0.0	0.0	0.0	["boss lee chin soo","chicken rice","pow","staff"]	13	[{"score":19.329042379193883,"topic":"singapore"},{"score":9.79010324194642,"topic":"china"},{"score":9.685800790209964,"topic":"day"},{"score":5.930128562337595,"topic":"bib gourmand"},{"score":5.849430794873405,"topic":"today"},{"score":5.812176874113922,"topic":"lee"},{"score":5.715632012077207,"topic":"last night"},{"score":4.823825718285078,"topic":"national"},{"score":4.817738017307513,"topic":"singaporean"},{"score":4.807707091497576,"topic":"obama"},{"score":4.806320732902831,"topic":"last year"},{"score":4.803174365433535,"topic":"washington dc"},{"score":4.766850471308236,"topic":"- lhl"}]
129011692114_10153620196792115	Malaysia police are probing the warning about a possible attack in Malacca. #ICYMI	0.0	0.0	0.0	["malacca","attack","malaysia police","icymi"]	13	[{"score":19.325176764008468,"topic":"singapore"},{"score":9.788145319199064,"topic":"china"},{"score":9.683863726909928,"topic":"day"},{"score":5.928942595926413,"topic":"bib gourmand"},{"score":5.848260967208739,"topic":"today"},{"score":5.811014496860867,"topic":"lee"},{"score":5.714488942831112,"topic":"last night"},{"score":4.822861001379678,"topic":"national"},{"score":4.816774517881432,"topic":"singaporean"},{"score":4.806745598156348,"topic":"obama"},{"score":4.8053595168194585,"topic":"last year"},{"score":4.802213778592193,"topic":"washington dc"},{"score":4.765897148882479,"topic":"- lhl"}]
129011692114_10153620209727115	Outspoken hawker champion K.F. Seetoh is disappointed with the range of establishments featured in the Michelin guide. "It is not expansive enough and is hardly reflective of the Singaporean street-food scene."	0.0	0.0	0.0	["hawker championf","establishments","seetoh","range","michelin guide","scene"]	13	[{"score":19.321311921907434,"topic":"singapore"},{"score":9.786187788016678,"topic":"china"},{"score":9.681927051003184,"topic":"day"},{"score":5.927756866696654,"topic":"bib gourmand"},{"score":5.847091373497907,"topic":"today"},{"score":5.815711211145601,"topic":"singaporean"},{"score":5.80985235207164,"topic":"lee"},{"score":5.713346102187435,"topic":"last night"},{"score":4.821896477408012,"topic":"national"},{"score":4.805784297104172,"topic":"obama"},{"score":4.80439849296969,"topic":"last year"},{"score":4.8012533838586124,"topic":"washington dc"},{"score":4.764944017111674,"topic":"- lhl"}]
129011692114_10153620219212115	A series of videos titled Probation Vacation: Lost In Asia, shows the duo vandalising trains in places, including Singapore, Thailand and Hong Kong.	0.0	0.0	0.0	["singapore","places","series","thailand","asia","hong kong","probation vacation","videos","trains","duo"]	13	[{"score":20.3132845863391,"topic":"singapore"},{"score":9.782273900033593,"topic":"china"},{"score":9.67805486105968,"topic":"day"},{"score":5.925386119591677,"topic":"bib gourmand"},{"score":5.8447528877506025,"topic":"today"},{"score":5.813385275580553,"topic":"singaporean"},{"score":5.807528759698714,"topic":"lee"},{"score":5.711061106524474,"topic":"last night"},{"score":4.819968008111551,"topic":"national"},{"score":4.803862271713166,"topic":"obama"},{"score":4.802477021817194,"topic":"last year"},{"score":4.799333170561068,"topic":"washington dc"},{"score":4.763038325382411,"topic":"- lhl"}]
129011692114_10153620221727115	Attack on Nice: Identity papers belonging to a 31-year-old French-Tunisian were found inside the truck which barrelled through the crowd.	0.0	0.0	0.0	["crowd","truck","french-tunisian","attack identity papers"]	13	[{"score":20.309222132554677,"topic":"singapore"},{"score":9.780317543076325,"topic":"china"},{"score":9.676119346868017,"topic":"day"},{"score":5.92420110162162,"topic":"bib gourmand"},{"score":5.843583995620581,"topic":"today"},{"score":5.81222265665929,"topic":"singaporean"},{"score":5.806367312022062,"topic":"lee"},{"score":5.70991895141378,"topic":"last night"},{"score":4.819004062709609,"topic":"national"},{"score":4.802901547297446,"topic":"obama"},{"score":4.801516574437601,"topic":"last year"},{"score":4.798373351920288,"topic":"washington dc"},{"score":4.7620857653477175,"topic":"- lhl"}]
129011692114_10153620227542115	Brexit aftermath: Yes, Chief Mouser Larry the Cat can stay.	0.0	0.0	0.0	["cat","larry","brexit aftermath","mouser"]	13	[{"score":20.307191210341422,"topic":"singapore"},{"score":9.779339511322018,"topic":"china"},{"score":9.67515173493333,"topic":"day"},{"score":5.923608681511458,"topic":"bib gourmand"},{"score":5.842999637221019,"topic":"today"},{"score":5.811641434393624,"topic":"singaporean"},{"score":5.80578667529086,"topic":"lee"},{"score":5.709347959518639,"topic":"last night"},{"score":4.818522162303338,"topic":"national"},{"score":4.802421257142716,"topic":"obama"},{"score":4.801036422780157,"topic":"last year"},{"score":4.7978935145850965,"topic":"washington dc"},{"score":4.761609556771183,"topic":"- lhl"}]
129011692114_10153620240012115	Cycle often? Don\'t underestimate the importance of a good bicycle fit.	0.0	0.0	0.0	["bicycle fit","importance","cycle"]	13	[{"score":20.307191210341422,"topic":"singapore"},{"score":9.779339511322018,"topic":"china"},{"score":9.67515173493333,"topic":"day"},{"score":5.923608681511458,"topic":"bib gourmand"},{"score":5.842999637221019,"topic":"today"},{"score":5.811641434393624,"topic":"singaporean"},{"score":5.80578667529086,"topic":"lee"},{"score":5.709347959518639,"topic":"last night"},{"score":4.818522162303338,"topic":"national"},{"score":4.802421257142716,"topic":"obama"},{"score":4.801036422780157,"topic":"last year"},{"score":4.7978935145850965,"topic":"washington dc"},{"score":4.761609556771183,"topic":"- lhl"}]
129011692114_10153620257807115	The SCDF introduced its paracounsellor scheme in 1999 to provide officers with psychological assistance and emotional care.	0.0	0.0	0.0	["scdf","paracounsellor scheme","assistance","care","officers"]	13	[{"score":20.307191210341422,"topic":"singapore"},{"score":9.779339511322018,"topic":"china"},{"score":9.67515173493333,"topic":"day"},{"score":5.923608681511458,"topic":"bib gourmand"},{"score":5.842999637221019,"topic":"today"},{"score":5.811641434393624,"topic":"singaporean"},{"score":5.80578667529086,"topic":"lee"},{"score":5.709347959518639,"topic":"last night"},{"score":4.818522162303338,"topic":"national"},{"score":4.802421257142716,"topic":"obama"},{"score":4.801036422780157,"topic":"last year"},{"score":4.7978935145850965,"topic":"washington dc"},{"score":4.761609556771183,"topic":"- lhl"}]
129011692114_10153620266942115	The debate over attire continues. Forum letter writer Ms Low Siew Hua says: "I was very concerned when I saw my adolescent son\'s undergraduate tutor turning up in hot pants for one-to-one home tuition sessions with him"	0.0	0.0	0.0	["debate","ms siew hua","son","writer forum letter ms","attire","pants","concerned","home tuition sessions","tutor"]	13	[{"score":20.305160491220388,"topic":"singapore"},{"score":9.778361577370886,"topic":"china"},{"score":9.674184219759837,"topic":"day"},{"score":5.923016320643306,"topic":"bib gourmand"},{"score":5.842415337257297,"topic":"today"},{"score":5.811060270250184,"topic":"singaporean"},{"score":5.805206096623331,"topic":"lee"},{"score":5.708777024722687,"topic":"last night"},{"score":4.818040310087107,"topic":"national"},{"score":4.801941015017001,"topic":"obama"},{"score":4.800556319137879,"topic":"last year"},{"score":4.797413725233638,"topic":"washington dc"},{"score":4.761133395815506,"topic":"- lhl"}]
129011692114_10153620276862115	JUST IN: Airwave auction to determine Singapore\'s 4th mobile operator to take place as early as October.	0.0	0.0	0.0	["place","airwave auction","operator"]	13	[{"score":21.298969552207534,"topic":"singapore"},{"score":9.775428362238742,"topic":"china"},{"score":9.671282254709762,"topic":"day"},{"score":5.92123959343168,"topic":"bib gourmand"},{"score":5.840662787922738,"topic":"today"},{"score":5.809317126495107,"topic":"singaporean"},{"score":5.8034647089447216,"topic":"lee"},{"score":5.707064562872873,"topic":"last night"},{"score":4.816595042530472,"topic":"national"},{"score":4.800500576765924,"topic":"obama"},{"score":4.799116296254026,"topic":"last year"},{"score":4.795974645033682,"topic":"washington dc"},{"score":4.759705198626002,"topic":"- lhl"}]
129011692114_10153620278272115	Bank teller Goh Kee Yong, 28, deliberately targeted inactive accounts to misappropriate more than $300,000.	0.0	0.0	0.0	["accounts","bank teller goh kee yong"]	13	[{"score":21.29470997128679,"topic":"singapore"},{"score":9.773473374320577,"topic":"china"},{"score":9.669348094971644,"topic":"day"},{"score":5.920055404725389,"topic":"bib gourmand"},{"score":5.839494713771781,"topic":"today"},{"score":5.808155321162979,"topic":"singaporean"},{"score":5.80230407403758,"topic":"lee"},{"score":5.705923207030944,"topic":"last night"},{"score":4.815631771687917,"topic":"national"},{"score":4.799540524655577,"topic":"obama"},{"score":4.7981565209859385,"topic":"last year"},{"score":4.795015498064422,"topic":"washington dc"},{"score":4.758753305183329,"topic":"- lhl"}]
129011692114_10153620291607115	"You have to make yourself different. Don\'t settle to be a cookie-cutter graduate," says Acting Minister for Education (Higher Education and Skills) Ong Ye Kung. #ICYMI	0.0	0.0	0.0	["education","ong kung","minister","graduate","make","icymi"]	13	[{"score":21.29258050028966,"topic":"singapore"},{"score":9.772496026983145,"topic":"china"},{"score":9.668381160162147,"topic":"day"},{"score":5.919463399184917,"topic":"bib gourmand"},{"score":5.838910764300405,"topic":"today"},{"score":5.807574505630863,"topic":"singaporean"},{"score":5.801723843630176,"topic":"lee"},{"score":5.7053526147102405,"topic":"last night"},{"score":4.815150208510748,"topic":"national"},{"score":4.799060570603111,"topic":"obama"},{"score":4.79767670533384,"topic":"last year"},{"score":4.7945359965146155,"topic":"washington dc"},{"score":4.758277429852811,"topic":"- lhl"}]
129011692114_10153620319642115	"For instance, there\'s one who wanted to sell her Ezion shares yesterday when it went up, but now it\'s down by over one cent since open," said one remisier. Ezion has pared 4.6 per cent to 41.5 cents by 10.20am.	0.0	0.0	0.0	["instance","cent","cents","remisier","ezion","ezion shares","percent"]	14	[{"score":21.279808145450744,"topic":"singapore"},{"score":9.766633995045924,"topic":"china"},{"score":9.66258158152987,"topic":"day"},{"score":5.9159126089465355,"topic":"bib gourmand"},{"score":5.835408293561669,"topic":"today"},{"score":5.804090831947518,"topic":"singaporean"},{"score":5.798243679466549,"topic":"lee"},{"score":5.701930258830207,"topic":"last night"},{"score":4.927068278086352,"topic":"yesterday"},{"score":4.812261840561878,"topic":"national"},{"score":4.796181854023861,"topic":"obama"},{"score":4.794798818866201,"topic":"last year"},{"score":4.791659994001223,"topic":"washington dc"},{"score":4.755423177041355,"topic":"- lhl"}]
129011692114_10153620321432115	France has been on maximum security alert for most of the past 18 months, hit by multiple terrorist attacks.	0.0	0.0	0.0	["maximum security alert","attacks","france","ths"]	14	[{"score":21.275552396619734,"topic":"singapore"},{"score":9.764680765913255,"topic":"china"},{"score":9.66064916183938,"topic":"day"},{"score":5.914729485583872,"topic":"bib gourmand"},{"score":5.83424127025704,"topic":"today"},{"score":5.802930071822037,"topic":"singaporean"},{"score":5.797084088713093,"topic":"lee"},{"score":5.700789929797744,"topic":"last night"},{"score":4.926082913701419,"topic":"yesterday"},{"score":4.811299436316385,"topic":"national"},{"score":4.795222665614875,"topic":"obama"},{"score":4.793839907050415,"topic":"last year"},{"score":4.7907017099190226,"topic":"washington dc"},{"score":4.754472139960178,"topic":"- lhl"}]
129011692114_10153620347392115	Lawyer M. Ravi admitted to denigrating activist blogger Roy Ngerng in a video clip and failing to forward $29,000 from Mr Ngerng to a third party. He has been fined.	0.0	0.0	0.0	["activist blogger roy ngerng","video clip","ravi","mr ngerng","lawyer","party"]	14	[{"score":21.26704345210913,"topic":"singapore"},{"score":9.760775479448679,"topic":"china"},{"score":9.656785481774952,"topic":"day"},{"score":5.912363948649749,"topic":"bib gourmand"},{"score":5.8319079237800775,"topic":"today"},{"score":5.800609247945901,"topic":"singaporean"},{"score":5.794765602879465,"topic":"lee"},{"score":5.698509955850419,"topic":"last night"},{"score":4.924112776081209,"topic":"yesterday"},{"score":4.80937520520058,"topic":"national"},{"score":4.79330486424281,"topic":"obama"},{"score":4.791922658698814,"topic":"last year"},{"score":4.788785716657995,"topic":"washington dc"},{"score":4.752570636353505,"topic":"- lhl"}]
129011692114_10153620359037115	Mick Jagger, 72, is having his eighth child with ballerina Melanie Hamrick, 29. She is 43 years his junior. Jagger recently became a great-grandfather. His eldest child, with former model-singer Marsha Hunt, is 45 years old.	0.0	0.0	0.0	["ballerina melanie hamrick","mick jagger","great-grandfather","jagger","model-singer sha hunt","years","child"]	14	[{"score":21.250035770928804,"topic":"singapore"},{"score":9.75296959153572,"topic":"china"},{"score":9.649062756748755,"topic":"day"},{"score":5.907635712621685,"topic":"bib gourmand"},{"score":5.827244030048726,"topic":"today"},{"score":5.79597038439334,"topic":"singaporean"},{"score":5.790131412607065,"topic":"lee"},{"score":5.69395274314945,"topic":"last night"},{"score":4.920174864336206,"topic":"yesterday"},{"score":4.805529051392186,"topic":"national"},{"score":4.789471562208386,"topic":"obama"},{"score":4.788090462041885,"topic":"last year"},{"score":4.7849560286765325,"topic":"washington dc"},{"score":4.748769910298092,"topic":"- lhl"}]
129011692114_10153620395917115	Here is a recap of major attacks and foiled attempts in France since the Charlie Hebdo shootings in January 2015.	0.0	0.0	0.0	["attacks","hebdo charlie shootings","france","recap","attempts"]	14	[{"score":21.24366139767735,"topic":"singapore"},{"score":9.750043993237595,"topic":"china"},{"score":9.646168327383965,"topic":"day"},{"score":5.905863599131063,"topic":"bib gourmand"},{"score":5.8254960316512046,"topic":"today"},{"score":5.794231767151338,"topic":"singaporean"},{"score":5.788394546881435,"topic":"lee"},{"score":5.692244728139394,"topic":"last night"},{"score":4.918698959477232,"topic":"yesterday"},{"score":4.804087536837835,"topic":"national"},{"score":4.788034864419081,"topic":"obama"},{"score":4.786654178541198,"topic":"last year"},{"score":4.783520685411825,"topic":"washington dc"},{"score":4.7473454217833515,"topic":"- lhl"}]
129011692114_10153620425767115	SGX outage from hardware issue in the systems provided by Nasdaq.	0.0	0.0	0.0	["systems","nasdaq","sgx outage","hardware issue"]	14	[{"score":21.241537031537582,"topic":"singapore"},{"score":9.749068988838271,"topic":"china"},{"score":9.645203710551227,"topic":"day"},{"score":5.90527301277115,"topic":"bib gourmand"},{"score":5.824913482048039,"topic":"today"},{"score":5.793652343974623,"topic":"singaporean"},{"score":5.787815707426747,"topic":"lee"},{"score":5.69167550366658,"topic":"last night"},{"score":4.918207089581284,"topic":"yesterday"},{"score":4.803607128084151,"topic":"national"},{"score":4.787556060932639,"topic":"obama"},{"score":4.786175513123344,"topic":"last year"},{"score":4.7830423333432845,"topic":"washington dc"},{"score":4.746870687241173,"topic":"- lhl"}]
129011692114_10153620454697115	California Fitness shut all its outlets in Hong Kong on Tuesday after chalking up millions of dollars in debts.	0.0	0.0	0.0	["california fitness","debts","hong kong","outlets","dollars","millions"]	14	[{"score":21.233041691132225,"topic":"singapore"},{"score":9.74516994614788,"topic":"china"},{"score":9.641346207740648,"topic":"day"},{"score":5.902911257858801,"topic":"bib gourmand"},{"score":5.82258386612673,"topic":"today"},{"score":5.791335230633,"topic":"singaporean"},{"score":5.785500928389568,"topic":"lee"},{"score":5.689399174942878,"topic":"last night"},{"score":4.916240101818206,"topic":"yesterday"},{"score":4.80168597343013,"topic":"national"},{"score":4.785641325742479,"topic":"obama"},{"score":4.784261330069481,"topic":"last year"},{"score":4.781129403373357,"topic":"washington dc"},{"score":4.744972223759531,"topic":"- lhl"}]
129011692114_10153620460212115	Transforming a vehicle into a simple but deadly weapon of terror is a tactic well known to intelligence agencies.	0.0	0.0	0.0	["weapon","terror","intelligence agencies","simple","transforming","vehicle","tactic"]	14	[{"score":21.233041691132225,"topic":"singapore"},{"score":9.74516994614788,"topic":"china"},{"score":9.641346207740648,"topic":"day"},{"score":5.902911257858801,"topic":"bib gourmand"},{"score":5.82258386612673,"topic":"today"},{"score":5.791335230633,"topic":"singaporean"},{"score":5.785500928389568,"topic":"lee"},{"score":5.689399174942878,"topic":"last night"},{"score":4.916240101818206,"topic":"yesterday"},{"score":4.80168597343013,"topic":"national"},{"score":4.785641325742479,"topic":"obama"},{"score":4.784261330069481,"topic":"last year"},{"score":4.781129403373357,"topic":"washington dc"},{"score":4.744972223759531,"topic":"- lhl"}]
129011692114_10153620461882115	At the French Embassy in Cluny Park Road, flags were flying at half-staff this morning after the attacks in Nice. str.sg/45p6	0.0	0.0	0.0	["str","attacks","flags","embassy","cluny park road"]	14	[{"score":21.2266724155949,"topic":"singapore"},{"score":9.74224668750939,"topic":"china"},{"score":9.63845409310907,"topic":"day"},{"score":5.901140561562879,"topic":"bib gourmand"},{"score":5.820837265638587,"topic":"today"},{"score":5.789598003798076,"topic":"singaporean"},{"score":5.783765451670293,"topic":"lee"},{"score":5.687692525866681,"topic":"last night"},{"score":4.914765377269947,"topic":"yesterday"},{"score":4.800245611683879,"topic":"national"},{"score":4.784205776909211,"topic":"obama"},{"score":4.782826195193516,"topic":"last year"},{"score":4.779695207981446,"topic":"washington dc"},{"score":4.743548874436825,"topic":"- lhl"}]
129011692114_10153620475947115	SMRT Group called for a trading halt at 11:59 am on Friday (July 15) pending the release of an announcement.	0.0	0.0	0.0	["trading halt","release","smrt group","announcement"]	14	[{"score":21.218183020144107,"topic":"singapore"},{"score":9.73835037333022,"topic":"china"},{"score":9.63459928974052,"topic":"day"},{"score":5.898780459383083,"topic":"bib gourmand"},{"score":5.818509279959285,"topic":"today"},{"score":5.78728251194928,"topic":"singaporean"},{"score":5.781452292492418,"topic":"lee"},{"score":5.685417790095137,"topic":"last night"},{"score":4.912799765985303,"topic":"yesterday"},{"score":4.798325801434742,"topic":"national"},{"score":4.782292381631657,"topic":"obama"},{"score":4.780913351665879,"topic":"last year"},{"score":4.777783616660848,"topic":"washington dc"},{"score":4.741651739481009,"topic":"- lhl"}]
129011692114_10153620494647115	LATEST: Eighty-four people had been killed and 18 were in critical condition after attack in Nice, France.	0.0	0.0	0.0	["condition","attack","france","people","latest"]	15	[{"score":21.213939595721907,"topic":"singapore"},{"score":9.736402800639057,"topic":"china"},{"score":9.632672466228565,"topic":"day"},{"score":5.897600762279011,"topic":"bib gourmand"},{"score":5.817345636288386,"topic":"today"},{"score":5.786125113319716,"topic":"singaporean"},{"score":5.7802960598484425,"topic":"lee"},{"score":5.684280763391296,"topic":"last night"},{"score":4.931794333248652,"topic":"france"},{"score":4.911817255160104,"topic":"yesterday"},{"score":4.797366184257712,"topic":"national"},{"score":4.781335970978255,"topic":"obama"},{"score":4.7799572168046796,"topic":"last year"},{"score":4.776828107715352,"topic":"washington dc"},{"score":4.74070345654963,"topic":"- lhl"}]
129011692114_10153620517437115	Mr Desmond Chin Kim Tham (right), the current Deputy Commissioner of Prisons, will take over from incumbent Mr Soh Wai Wah. Mr Soh, 52, is set to be appointed as principal and CEO of Singapore Polytechnic.	0.0	0.0	0.0	["appointed","principal","mr desd chin kim tham  right","deputy commissioner","singapore polytechnic","prisons","mr soh","mr soh wai wah","ceo"]	15	[{"score":21.203334747105878,"topic":"singapore"},{"score":9.73153557278166,"topic":"china"},{"score":9.627857093166375,"topic":"day"},{"score":5.894652551598975,"topic":"bib gourmand"},{"score":5.814437545146635,"topic":"today"},{"score":5.783232629317708,"topic":"singaporean"},{"score":5.777406489790324,"topic":"lee"},{"score":5.681439191380837,"topic":"last night"},{"score":4.929328929212146,"topic":"france"},{"score":4.909361837665133,"topic":"yesterday"},{"score":4.7949679808542305,"topic":"national"},{"score":4.778945781078552,"topic":"obama"},{"score":4.777567716144203,"topic":"last year"},{"score":4.77444017129654,"topic":"washington dc"},{"score":4.738333578844296,"topic":"- lhl"}]
